timestamp,temperatura,umidade,soil_moisture,aquecedor,ventilador,pump,alarm
2025-10-28T19:00:06.689928,25.3,42.07,58.05,0,0,0,
2025-10-28T19:00:07.691714,25.29,42.2,58.04,0,0,0,
2025-10-28T19:00:08.694212,25.28,42.27,58.03,0,0,0,
2025-10-28T19:00:09.703998,25.34,42.31,58.02,0,0,0,
2025-10-28T19:00:10.706541,25.42,42.32,58.01,0,0,0,
2025-10-28T19:00:11.708217,25.34,42.3,58.0,0,0,0,
2025-10-28T19:00:12.710240,25.32,42.24,57.99,0,0,0,
2025-10-28T19:00:13.712451,25.35,42.38,57.98,0,0,0,
2025-10-28T19:00:14.715279,25.33,42.19,57.97,0,0,0,
2025-10-28T19:00:15.717244,25.39,42.31,57.96,0,0,0,
2025-10-28T19:00:16.719316,25.4,42.38,57.95,0,0,0,
2025-10-28T19:00:17.721095,25.39,42.53,57.94,0,0,0,
2025-10-28T19:00:18.723561,25.37,42.63,57.93,0,0,0,
2025-10-28T19:00:19.726921,25.29,42.75,57.92,0,0,0,
2025-10-28T19:00:20.729025,25.2,42.8,57.91,0,0,0,
2025-10-28T19:00:21.763762,25.18,42.7,57.9,0,0,0,
2025-10-28T19:00:22.767994,25.17,42.88,57.89,0,0,0,
2025-10-28T19:00:23.770850,25.11,42.84,57.88,0,0,0,
2025-10-28T19:00:24.774722,25.13,42.79,57.87,0,0,0,
2025-10-28T19:00:25.776649,25.11,42.81,57.86,0,0,0,
2025-10-28T19:00:26.778618,25.14,42.65,57.85,0,0,0,
2025-10-28T19:00:27.779892,25.24,42.57,57.84,0,0,0,
2025-10-28T19:00:28.782321,25.29,42.74,57.83,0,0,0,
2025-10-28T19:00:29.783685,25.37,42.69,57.82,0,0,0,
2025-10-28T19:00:30.784825,25.34,42.77,57.81,0,0,0,
2025-10-28T19:00:31.786833,25.29,42.61,57.8,0,0,0,
2025-10-28T19:00:32.789537,25.24,42.7,57.79,0,0,0,
2025-10-28T19:00:33.791918,25.21,42.77,57.78,0,0,0,
2025-10-28T19:00:34.795396,25.12,42.69,57.77,0,0,0,
2025-10-28T19:00:35.797658,25.2,42.8,57.76,0,0,0,
2025-10-28T19:00:36.799510,25.22,42.85,57.75,0,0,0,
2025-10-28T19:00:37.801178,25.22,42.78,57.74,0,0,0,
2025-10-28T19:00:38.811171,25.27,42.79,57.73,0,0,0,
2025-10-28T19:00:39.814981,25.23,42.88,57.72,0,0,0,
2025-10-28T19:00:40.819804,25.29,42.74,57.71,0,0,0,
2025-10-28T19:00:41.822172,25.29,42.73,57.7,0,0,0,
2025-10-28T19:00:42.824291,25.26,42.86,57.69,0,0,0,
2025-10-28T19:00:43.826377,25.21,42.88,57.68,0,0,0,
2025-10-28T19:00:44.828781,25.28,42.81,57.67,0,0,0,
2025-10-28T19:00:45.831107,25.36,42.76,57.66,0,0,0,
2025-10-28T19:00:46.860491,25.44,42.93,57.65,0,0,0,
2025-10-28T19:00:47.862267,25.4,43.0,57.64,0,0,0,
2025-10-28T19:00:48.865312,25.3,42.87,57.63,0,0,0,
2025-10-28T19:00:49.867645,25.27,43.04,57.62,0,0,0,
2025-10-28T19:00:50.870415,25.33,43.2,57.61,0,0,0,
2025-10-28T19:00:51.888464,25.42,43.33,57.6,0,0,0,
2025-10-28T19:00:52.892897,25.33,43.32,57.59,0,0,0,
2025-10-28T19:00:53.900439,25.29,43.26,57.58,0,0,0,
2025-10-28T19:00:54.930102,25.23,43.4,57.57,0,0,0,
2025-10-28T19:00:55.933320,25.29,43.23,57.56,0,0,0,
2025-10-28T19:00:56.936707,25.27,43.14,57.55,0,0,0,
2025-10-28T19:00:57.940469,25.29,42.97,57.54,0,0,0,
2025-10-28T19:00:58.944353,25.3,43.0,57.53,0,0,0,
2025-10-28T19:00:59.946239,25.4,42.93,57.52,0,0,0,
2025-10-28T19:01:00.948374,25.34,43.12,57.51,0,0,0,
2025-10-28T19:01:01.951270,25.38,43.09,57.5,0,0,0,
2025-10-28T19:01:02.954027,25.41,43.15,57.49,0,0,0,
2025-10-28T19:01:03.958405,25.39,42.96,57.48,0,0,0,
2025-10-28T19:01:04.960239,25.36,43.01,57.47,0,0,0,
2025-10-28T19:01:05.963042,25.31,42.91,57.46,0,0,0,
2025-10-28T19:01:06.965673,25.38,43.07,57.45,0,0,0,
2025-10-28T19:01:07.969616,25.35,42.95,57.44,0,0,0,
2025-10-28T19:01:08.971657,25.3,42.83,57.43,0,0,0,
2025-10-28T19:01:09.973708,25.32,42.84,57.42,0,0,0,
2025-10-28T19:01:10.977795,25.34,42.98,57.41,0,0,0,
2025-10-28T19:01:11.990990,25.3,43.0,57.4,0,0,0,
2025-10-28T19:01:12.994710,25.24,42.86,57.39,0,0,0,
2025-10-28T19:01:13.997082,25.32,42.92,57.38,0,0,0,
2025-10-28T19:01:15.001570,25.3,42.77,57.37,0,0,0,
2025-10-28T19:01:16.007862,25.29,42.8,57.36,0,0,0,
2025-10-28T19:01:17.009667,25.39,42.83,57.35,0,0,0,
2025-10-28T19:01:18.012280,25.3,42.86,57.34,0,0,0,
2025-10-28T19:01:19.014333,25.39,42.83,57.33,0,0,0,
2025-10-28T19:01:20.016551,25.49,42.79,57.32,0,0,0,
2025-10-28T19:01:21.026314,25.47,42.68,57.31,0,0,0,
2025-10-28T19:01:22.037222,25.53,42.69,57.3,0,0,0,
2025-10-28T19:01:23.039354,25.63,42.52,57.29,0,0,0,
2025-10-28T19:01:24.041391,25.58,42.47,57.28,0,0,0,
2025-10-28T19:01:25.044648,25.66,42.38,57.27,0,0,0,
2025-10-28T19:01:26.049412,25.66,42.54,57.26,0,0,0,
2025-10-28T19:01:27.051448,25.61,42.33,57.25,0,0,0,
2025-10-28T19:01:28.053996,25.56,42.45,57.24,0,0,0,
2025-10-28T19:01:29.060019,25.62,42.51,57.23,0,0,0,
2025-10-28T19:01:30.064704,25.59,42.43,57.22,0,0,0,
2025-10-28T19:01:31.072243,25.64,42.39,57.21,0,0,0,
2025-10-28T19:01:32.077019,25.66,42.18,57.2,0,0,0,
2025-10-28T19:01:33.097909,25.72,42.0,57.19,0,0,0,
2025-10-28T19:01:34.100631,25.71,41.79,57.18,0,0,0,
2025-10-28T19:01:35.103828,25.78,41.71,57.17,0,0,0,
2025-10-28T19:01:36.106172,25.83,41.59,57.16,0,0,0,
2025-10-28T19:01:37.108431,25.85,41.65,57.15,0,0,0,
2025-10-28T19:01:38.110768,25.91,41.67,57.14,0,0,0,
2025-10-28T19:01:39.113619,25.99,41.77,57.13,0,0,0,
2025-10-28T19:01:40.117660,25.93,41.65,57.12,0,0,0,
2025-10-28T19:01:41.122735,25.87,41.6,57.11,0,0,0,
2025-10-28T19:01:42.132867,25.77,41.44,57.1,0,0,0,
2025-10-28T19:01:43.134803,25.85,41.5,57.09,0,0,0,
2025-10-28T19:01:44.137129,25.83,41.3,57.08,0,0,0,
2025-10-28T19:01:45.140306,25.88,41.24,57.07,0,0,0,
2025-10-28T19:01:46.142832,25.87,41.15,57.06,0,0,0,
2025-10-28T19:01:47.145251,25.92,40.96,57.05,0,0,0,
2025-10-28T19:01:48.147925,25.94,40.77,57.04,0,0,0,
2025-10-28T19:01:49.150266,25.84,40.8,57.03,0,0,0,
2025-10-28T19:01:50.152959,25.89,40.85,57.02,0,0,0,
2025-10-28T19:01:51.155341,25.98,40.75,57.01,0,0,0,
2025-10-28T19:01:52.157408,25.96,40.7,57.0,0,0,0,
2025-10-28T19:01:53.159530,25.96,40.69,56.99,0,0,0,
2025-10-28T19:01:54.161975,26.06,40.63,56.98,0,0,0,
2025-10-28T19:01:55.165099,25.72,40.44,56.97,0,1,0,
2025-10-28T19:01:56.193404,25.73,40.44,56.96,0,0,0,
2025-10-28T19:01:57.196916,25.72,40.59,56.95,0,0,0,
2025-10-28T19:01:58.198948,25.71,40.74,56.94,0,0,0,
2025-10-28T19:01:59.201668,25.67,40.81,56.93,0,0,0,
2025-10-28T19:02:00.204057,25.67,40.88,56.92,0,0,0,
2025-10-28T19:02:01.206212,25.72,41.0,56.91,0,0,0,
2025-10-28T19:02:02.208413,25.82,40.92,56.9,0,0,0,
2025-10-28T19:02:03.211246,25.78,40.78,56.89,0,0,0,
2025-10-28T19:02:04.214841,25.72,40.63,56.88,0,0,0,
2025-10-28T19:02:05.219331,25.65,40.73,56.87,0,0,0,
2025-10-28T19:02:06.223394,25.56,40.72,56.86,0,0,0,
2025-10-28T19:02:07.226133,25.66,40.61,56.85,0,0,0,
2025-10-28T19:02:08.228952,25.74,40.75,56.84,0,0,0,
2025-10-28T19:02:09.231013,25.73,40.65,56.83,0,0,0,
2025-10-28T19:02:10.234182,25.76,40.51,56.82,0,0,0,
2025-10-28T19:02:11.236801,25.78,40.42,56.81,0,0,0,
2025-10-28T19:02:12.238877,25.71,40.48,56.8,0,0,0,
2025-10-28T19:02:13.240744,25.64,40.55,56.79,0,0,0,
2025-10-28T19:02:14.243095,25.73,40.73,56.78,0,0,0,
2025-10-28T19:02:15.245022,25.75,40.7,56.77,0,0,0,
2025-10-28T19:02:16.246549,25.78,40.66,56.76,0,0,0,
2025-10-28T19:02:17.248907,25.69,40.82,56.75,0,0,0,
2025-10-28T19:02:18.250992,25.77,40.95,56.74,0,0,0,
2025-10-28T19:02:19.253160,25.74,40.76,56.73,0,0,0,
2025-10-28T19:02:20.255321,25.65,40.88,56.72,0,0,0,
2025-10-28T19:02:21.257721,25.58,41.0,56.71,0,0,0,
2025-10-28T19:02:22.260515,25.62,41.08,56.7,0,0,0,
2025-10-28T19:02:23.262812,25.7,40.99,56.69,0,0,0,
2025-10-28T19:02:24.264979,25.62,40.81,56.68,0,0,0,
2025-10-28T19:02:25.267134,25.53,40.72,56.67,0,0,0,
2025-10-28T19:02:26.269785,25.6,40.6,56.66,0,0,0,
2025-10-28T19:02:27.271891,25.56,40.68,56.65,0,0,0,
2025-10-28T19:02:28.273667,25.54,40.75,56.64,0,0,0,
2025-10-28T19:02:29.275696,25.45,40.93,56.63,0,0,0,
2025-10-28T19:02:30.277888,25.37,40.79,56.62,0,0,0,
2025-10-28T19:02:31.280144,25.38,40.79,56.61,0,0,0,
2025-10-28T19:02:32.282576,25.37,40.7,56.6,0,0,0,
2025-10-28T19:02:33.285281,25.38,40.87,56.59,0,0,0,
2025-10-28T19:02:34.288844,25.43,40.93,56.58,0,0,0,
2025-10-28T19:02:35.292770,25.39,41.1,56.57,0,0,0,
2025-10-28T19:02:36.295718,25.35,40.94,56.56,0,0,0,
2025-10-28T19:02:37.298099,25.36,41.08,56.55,0,0,0,
2025-10-28T19:02:38.300683,25.33,41.2,56.54,0,0,0,
2025-10-28T19:02:39.302652,25.27,41.04,56.53,0,0,0,
2025-10-28T19:02:40.305292,25.33,41.05,56.52,0,0,0,
2025-10-28T19:02:41.307408,25.26,41.1,56.51,0,0,0,
2025-10-28T19:02:42.309224,25.31,40.94,56.5,0,0,0,
2025-10-28T19:02:43.311464,25.34,40.91,56.49,0,0,0,
2025-10-28T19:02:44.313698,25.27,40.97,56.48,0,0,0,
2025-10-28T19:02:45.315886,25.3,40.91,56.47,0,0,0,
2025-10-28T19:02:46.317744,25.22,41.01,56.46,0,0,0,
2025-10-28T19:02:47.320093,25.13,41.12,56.45,0,0,0,
2025-10-28T19:02:48.322023,25.05,41.09,56.44,0,0,0,
2025-10-28T19:02:49.324103,25.07,41.28,56.43,0,0,0,
2025-10-28T19:02:50.326071,25.07,41.34,56.42,0,0,0,
2025-10-28T19:02:51.329063,24.98,41.49,56.41,0,0,0,
2025-10-28T19:02:52.331686,24.91,41.55,56.4,0,0,0,
2025-10-28T19:02:53.334691,24.93,41.71,56.39,0,0,0,
2025-10-28T19:02:54.336408,24.93,41.81,56.38,0,0,0,
2025-10-28T19:02:55.340517,24.9,41.85,56.37,0,0,0,
2025-10-28T19:02:56.343378,24.9,41.74,56.36,0,0,0,
2025-10-28T19:02:57.345232,24.91,41.66,56.35,0,0,0,
2025-10-28T19:02:58.347390,24.96,41.76,56.34,0,0,0,
2025-10-28T19:02:59.349707,25.03,41.83,56.33,0,0,0,
2025-10-28T19:03:00.352114,24.98,41.82,56.32,0,0,0,
2025-10-28T19:03:01.354427,25.01,41.68,56.31,0,0,0,
2025-10-28T19:03:02.356159,25.09,41.65,56.3,0,0,0,
2025-10-28T19:03:03.358635,25.02,41.7,56.29,0,0,0,
2025-10-28T19:03:04.360576,25.02,41.75,56.28,0,0,0,
2025-10-28T19:03:05.363086,25.01,41.91,56.27,0,0,0,
2025-10-28T19:03:06.366189,25.04,41.96,56.26,0,0,0,
2025-10-28T19:03:07.369285,24.97,41.77,56.25,0,0,0,
2025-10-28T19:03:08.428373,25.0,41.69,56.24,0,0,0,
2025-10-28T19:03:09.459265,25.04,41.85,56.23,0,0,0,
2025-10-28T19:03:10.462838,25.06,41.94,56.22,0,0,0,
2025-10-28T19:03:49.557557,25.09,42.06,56.21,0,0,0,
2025-10-28T19:03:50.559380,25.17,41.88,56.2,0,0,0,
2025-10-28T19:03:51.561710,25.16,41.77,56.19,0,0,0,
2025-10-28T19:03:52.628326,25.16,41.61,56.18,0,0,0,
2025-10-28T19:03:53.663131,25.06,41.58,56.17,0,0,0,
2025-10-28T19:08:42.574462,25.08,41.55,56.16,0,0,0,
2025-10-28T19:08:43.644747,24.98,41.72,56.15,0,0,0,
2025-10-28T19:08:44.652078,24.91,41.71,56.14,0,0,0,
2025-10-28T19:08:45.654405,24.82,41.62,56.13,0,0,0,
2025-10-28T19:08:46.655301,24.89,41.8,56.12,0,0,0,
2025-10-28T19:08:47.656332,24.98,41.84,56.11,0,0,0,
2025-10-28T19:08:48.657304,24.94,41.72,56.1,0,0,0,
2025-10-28T19:08:49.658327,24.95,41.53,56.09,0,0,0,
2025-11-01T13:59:17.448537,25.0,41.54,56.08,0,0,0,
2025-11-01T13:59:20.078426,25.08,41.43,56.07,0,0,0,
2025-11-01T13:59:21.107563,25.08,41.43,56.06,0,0,0,
2025-11-01T13:59:22.178524,25.04,41.55,56.05,0,0,0,
2025-11-01T13:59:23.189561,24.95,41.57,56.04,0,0,0,
2025-11-01T13:59:24.240098,24.86,41.76,56.03,0,0,0,
2025-11-01T13:59:25.256174,24.89,41.92,56.02,0,0,0,
2025-11-01T13:59:26.281562,24.98,41.77,56.01,0,0,0,
2025-11-01T13:59:27.373733,24.98,41.8,56.0,0,0,0,
2025-11-01T13:59:28.390706,24.95,41.66,55.99,0,0,0,
2025-11-01T13:59:29.445903,24.86,41.73,55.98,0,0,0,
2025-11-01T13:59:30.499540,24.8,41.76,55.97,0,0,0,
2025-11-01T13:59:31.615302,24.76,41.58,55.96,0,0,0,
2025-11-01T13:59:32.855834,24.75,41.61,55.95,0,0,0,
2025-11-01T13:59:33.887691,24.85,41.68,55.94,0,0,0,
2025-11-01T13:59:36.508940,24.85,41.76,55.93,0,0,0,
2025-11-01T13:59:37.512451,24.78,41.69,55.92,0,0,0,
2025-11-01T13:59:38.595056,24.73,41.88,55.91,0,0,0,
2025-11-01T13:59:39.618661,24.73,41.94,55.9,0,0,0,
2025-11-01T13:59:40.644588,24.8,41.8,55.89,0,0,0,
2025-11-01T13:59:41.692386,24.8,41.83,55.88,0,0,0,
2025-11-01T13:59:42.738472,24.87,42.02,55.87,0,0,0,
2025-11-01T13:59:43.749048,24.77,41.99,55.86,0,0,0,
2025-11-01T13:59:44.766053,24.74,42.11,55.85,0,0,0,
2025-11-01T13:59:45.771032,24.72,41.95,55.84,0,0,0,
2025-11-01T13:59:46.776918,24.7,42.02,55.83,0,0,0,
2025-11-01T13:59:47.785544,24.75,41.98,55.82,0,0,0,
2025-11-01T13:59:48.801657,24.76,42.08,55.81,0,0,0,
2025-11-01T13:59:49.811959,24.78,42.11,55.8,0,0,0,
2025-11-01T13:59:50.857965,24.85,41.99,55.79,0,0,0,
2025-11-01T13:59:51.886716,24.8,41.95,55.78,0,0,0,
2025-11-01T13:59:52.914762,24.8,41.82,55.77,0,0,0,
2025-11-01T13:59:53.923729,24.8,42.0,55.76,0,0,0,
2025-11-01T13:59:54.935256,24.85,42.16,55.75,0,0,0,
2025-11-01T13:59:56.480320,24.89,42.34,55.74,0,0,0,
2025-11-01T13:59:57.509360,24.98,42.39,55.73,0,0,0,
2025-11-01T13:59:58.660035,25.02,42.22,55.72,0,0,0,
2025-11-01T13:59:59.667281,24.95,42.18,55.71,0,0,0,
2025-11-01T14:00:00.672051,24.89,42.09,55.7,0,0,0,
2025-11-01T14:00:01.683402,24.95,42.18,55.69,0,0,0,
2025-11-01T14:00:02.705745,24.91,42.11,55.68,0,0,0,
2025-11-18T21:45:59.227017,24.91,59.85,49.99,0,0,0,
2025-11-18T21:45:59.680741,24.9,59.93,49.99,0,0,0,
2025-11-18T21:46:00.228950,24.85,59.91,49.98,0,0,0,
2025-11-18T21:46:00.683236,24.81,60.0,49.98,0,0,0,
2025-11-18T21:46:01.230464,24.85,59.73,49.97,0,0,0,
2025-11-18T21:46:01.685637,24.8,60.05,49.97,0,0,0,
2025-11-18T21:46:02.231868,24.92,59.71,49.96,0,0,0,
2025-11-18T21:46:02.687350,24.82,60.21,49.96,0,0,0,
2025-11-18T21:46:03.232820,24.87,59.76,49.95,0,0,0,
2025-11-18T21:46:03.689860,24.83,60.29,49.95,0,0,0,
2025-11-18T21:46:04.233875,24.82,59.8,49.94,0,0,0,
2025-11-18T21:46:04.690919,24.92,60.33,49.94,0,0,0,
2025-11-18T21:46:05.235285,24.89,59.91,49.93,0,0,0,
2025-11-18T21:46:05.692269,24.95,60.36,49.93,0,0,0,
2025-11-18T21:46:06.236392,24.81,59.83,49.92,0,0,0,
2025-11-18T21:46:06.827306,25.04,60.42,49.92,0,0,0,
2025-11-18T21:46:07.281929,24.89,59.89,49.91,0,0,0,
2025-11-18T21:46:07.873707,24.96,60.6,49.91,0,0,0,
2025-11-18T21:46:08.295365,24.85,60.04,49.9,0,0,0,
2025-11-18T21:46:08.878211,24.86,60.58,49.9,0,0,0,
2025-11-18T21:46:09.305702,24.88,60.05,49.89,0,0,0,
2025-11-18T21:46:09.879855,24.84,60.75,49.89,0,0,0,
2025-11-18T21:46:10.307029,24.94,59.9,49.88,0,0,0,
2025-11-18T21:46:10.882450,24.8,60.64,49.88,0,0,0,
2025-11-18T21:46:11.308435,24.97,59.75,49.87,0,0,0,
2025-11-18T21:46:11.884116,24.73,60.52,49.87,0,0,0,
2025-11-18T21:46:12.311412,25.01,59.95,49.86,0,0,0,
2025-11-18T21:46:12.885331,24.65,60.65,49.86,0,0,0,
2025-11-18T21:46:13.312819,25.06,59.84,49.85,0,0,0,
2025-11-18T21:46:13.887387,24.56,60.59,49.85,0,0,0,
2025-11-18T21:46:14.314005,25.14,59.89,49.84,0,0,0,
2025-11-18T21:46:14.888715,24.52,60.78,49.84,0,0,0,
2025-11-18T21:46:15.316364,25.11,59.96,49.83,0,0,0,
2025-11-18T21:46:15.891275,24.52,60.61,49.83,0,0,0,
2025-11-18T21:46:16.319654,25.14,60.06,49.82,0,0,0,
2025-11-18T21:46:16.892808,24.48,60.65,49.82,0,0,0,
2025-11-18T21:46:17.321858,25.05,59.98,49.81,0,0,0,
2025-11-18T21:46:17.894009,24.53,60.83,49.81,0,0,0,
2025-11-18T21:46:18.323126,25.01,60.13,49.8,0,0,0,
2025-11-18T21:46:18.894789,24.48,60.95,49.8,0,0,0,
2025-11-18T21:46:19.324515,24.95,60.33,49.79,0,0,0,
2025-11-18T21:46:19.895689,24.42,60.84,49.79,0,0,0,
2025-11-18T21:46:20.326181,25.0,60.44,49.78,0,0,0,
2025-11-18T21:46:20.896804,24.37,60.87,49.78,0,0,0,
2025-11-18T21:46:21.327137,24.99,60.37,49.77,0,0,0,
2025-11-18T21:46:21.898394,24.35,61.07,49.77,0,0,0,
2025-11-18T21:46:22.328179,24.91,60.49,49.76,0,0,0,
2025-11-18T21:46:22.900065,24.32,60.95,49.76,0,0,0,
2025-11-18T21:46:23.329069,24.96,60.66,49.75,0,0,0,
2025-11-18T21:46:23.901703,24.3,61.11,49.75,0,0,0,
2025-11-18T21:46:24.330144,24.93,60.48,49.74,0,0,0,
2025-11-18T21:46:24.902945,24.3,60.98,49.74,0,0,0,
2025-11-18T21:46:25.331054,25.01,60.37,49.73,0,0,0,
2025-11-18T21:46:25.904102,24.32,60.91,49.73,0,0,0,
2025-11-18T21:46:26.331872,24.94,60.5,49.72,0,0,0,
2025-11-18T21:46:26.905622,24.32,61.1,49.72,0,0,0,
2025-11-18T21:46:27.332986,24.97,60.66,49.71,0,0,0,
2025-11-18T21:46:27.907263,24.33,61.02,49.71,0,0,0,
2025-11-18T21:46:28.334566,24.92,60.48,49.7,0,0,0,
2025-11-18T21:46:28.908630,24.31,61.17,49.7,0,0,0,
2025-11-18T21:46:29.335505,24.9,60.33,49.69,0,0,0,
2025-11-18T21:46:29.909650,24.37,61.25,49.69,0,0,0,
2025-11-18T21:46:30.336611,24.84,60.23,49.68,0,0,0,
2025-11-18T21:46:30.910496,24.3,61.22,49.68,0,0,0,
2025-11-18T21:46:31.337639,24.84,60.4,49.67,0,0,0,
2025-11-18T21:46:31.911456,24.26,61.18,49.67,0,0,0,
2025-11-18T21:46:32.338569,24.89,60.56,49.66,0,0,0,
2025-11-18T21:46:32.912425,24.28,61.19,49.66,0,0,0,
2025-11-18T21:46:33.341215,24.81,60.36,49.65,0,0,0,
2025-11-18T21:46:33.913680,24.24,61.24,49.65,0,0,0,
2025-11-18T21:46:34.342270,24.9,60.41,49.64,0,0,0,
2025-11-18T21:46:34.914666,24.26,61.4,49.64,0,0,0,
2025-11-18T21:46:35.343626,24.99,60.33,49.63,0,0,0,
2025-11-18T21:46:35.916068,24.29,61.3,49.63,0,0,0,
2025-11-18T21:46:36.344823,24.91,60.49,49.62,0,0,0,
2025-11-18T21:46:36.917272,24.36,61.27,49.62,0,0,0,
2025-11-18T21:46:37.345898,24.83,60.54,49.61,0,0,0,
2025-11-18T21:46:37.918595,24.39,61.1,49.61,0,0,0,
2025-11-18T21:46:38.347091,24.92,60.34,49.6,0,0,0,
2025-11-18T21:46:38.920038,24.38,61.2,49.6,0,0,0,
2025-11-18T21:46:39.348172,24.9,60.49,49.59,0,0,0,
2025-11-18T21:46:39.921308,24.41,61.28,49.59,0,0,0,
2025-11-18T21:46:40.349303,24.94,60.55,49.58,0,0,0,
2025-11-18T21:46:40.922624,24.4,61.25,49.58,0,0,0,
2025-11-18T21:46:41.350397,24.96,60.51,49.57,0,0,0,
2025-11-18T21:46:41.923904,24.41,61.32,49.57,0,0,0,
2025-11-18T21:46:42.351703,25.03,60.44,49.56,0,0,0,
2025-11-18T21:46:42.925306,24.4,61.4,49.56,0,0,0,
2025-11-18T21:46:43.353016,25.06,60.59,49.55,0,0,0,
2025-11-18T21:46:43.926343,24.41,61.51,49.55,0,0,0,
2025-11-18T21:46:44.354504,25.03,60.62,49.54,0,0,0,
2025-11-18T21:46:44.927424,24.49,61.48,49.54,0,0,0,
2025-11-18T21:46:45.355521,24.97,60.51,49.53,0,0,0,
2025-11-18T21:46:45.929159,24.59,61.29,49.53,0,0,0,
2025-11-18T21:46:46.356565,24.98,60.46,49.52,0,0,0,
2025-11-18T21:46:46.930298,24.52,61.24,49.52,0,0,0,
2025-11-18T21:46:47.357494,24.93,60.38,49.51,0,0,0,
2025-11-18T21:46:47.931690,24.58,61.16,49.51,0,0,0,
2025-11-18T21:46:48.358609,24.94,60.47,49.5,0,0,0,
2025-11-18T21:46:48.932628,24.66,61.04,49.5,0,0,0,
2025-11-18T21:46:49.369001,24.87,60.66,49.49,0,0,0,
2025-11-18T21:46:49.933881,24.67,60.88,49.49,0,0,0,
2025-11-18T21:46:50.369812,24.97,60.71,49.48,0,0,0,
2025-11-18T21:46:50.935083,24.66,60.87,49.48,0,0,0,
2025-11-18T21:46:51.370683,24.97,60.6,49.47,0,0,0,
2025-11-18T21:46:51.936095,24.67,60.83,49.47,0,0,0,
2025-11-18T21:46:52.371484,24.95,60.59,49.46,0,0,0,
2025-11-18T21:46:52.936943,24.67,60.93,49.46,0,0,0,
2025-11-18T21:46:53.376855,24.9,60.75,49.45,0,0,0,
2025-11-18T21:46:53.938046,24.73,61.1,49.45,0,0,0,
2025-11-18T21:46:54.378652,24.95,60.89,49.44,0,0,0,
2025-11-18T21:46:54.939192,24.82,61.18,49.44,0,0,0,
2025-11-18T21:46:55.380456,24.9,60.81,49.43,0,0,0,
2025-11-18T21:46:55.940545,24.84,61.29,49.43,0,0,0,
2025-11-18T21:46:56.385048,24.88,60.87,49.42,0,0,0,
2025-11-18T21:46:56.942096,24.9,61.19,49.42,0,0,0,
2025-11-18T21:46:57.386691,24.87,61.04,49.41,0,0,0,
2025-11-18T21:46:57.943040,24.89,61.05,49.41,0,0,0,
2025-11-18T21:46:58.388290,24.89,61.07,49.4,0,0,0,
2025-11-18T21:46:58.944531,24.9,61.24,49.4,0,0,0,
2025-11-18T21:46:59.420534,24.83,61.19,49.39,0,0,0,
2025-11-18T21:46:59.946037,24.87,61.1,49.39,0,0,0,
2025-11-18T21:47:00.421716,24.89,61.08,49.38,0,0,0,
2025-11-18T21:47:00.947188,24.78,61.1,49.38,0,0,0,
2025-11-18T21:47:01.423571,24.93,60.96,49.37,0,0,0,
2025-11-18T21:47:01.948435,24.86,60.93,49.37,0,0,0,
2025-11-18T21:47:02.425147,24.96,61.02,49.36,0,0,0,
2025-11-18T21:47:02.968344,24.8,61.08,49.36,0,0,0,
2025-11-18T21:47:03.426638,24.96,60.92,49.35,0,0,0,
2025-11-18T21:47:03.969824,24.81,61.21,49.35,0,0,0,
2025-11-18T21:47:04.427662,24.94,60.75,49.34,0,0,0,
2025-11-18T21:47:04.971256,24.83,61.18,49.34,0,0,0,
2025-11-18T21:47:05.429498,24.87,60.69,49.33,0,0,0,
2025-11-18T21:47:05.981610,24.84,61.18,49.33,0,0,0,
2025-11-18T21:47:06.430742,24.93,60.52,49.32,0,0,0,
2025-11-18T21:47:06.983713,24.94,61.11,49.32,0,0,0,
2025-11-18T21:47:07.431947,24.97,60.42,49.31,0,0,0,
2025-11-18T21:47:07.984924,24.89,60.98,49.31,0,0,0,
2025-11-18T21:47:08.432934,25.03,60.42,49.3,0,0,0,
2025-11-18T21:47:08.986097,24.89,61.0,49.3,0,0,0,
2025-11-18T21:47:09.453001,25.08,60.61,49.29,0,0,0,
2025-11-18T21:47:09.987224,24.84,61.13,49.29,0,0,0,
2025-11-18T21:47:10.455338,25.1,60.51,49.28,0,0,0,
2025-11-18T21:47:10.989010,24.83,61.03,49.28,0,0,0,
2025-11-18T21:47:11.458293,25.01,60.45,49.27,0,0,0,
2025-11-18T21:47:11.990537,24.85,60.91,49.27,0,0,0,
2025-11-18T21:47:12.500929,25.01,60.45,49.26,0,0,0,
2025-11-18T21:47:12.991932,24.9,60.88,49.26,0,0,0,
2025-11-18T21:47:13.502160,24.96,60.54,49.25,0,0,0,
2025-11-18T21:47:13.993566,24.81,61.04,49.25,0,0,0,
2025-11-18T21:47:14.504327,24.88,60.64,49.24,0,0,0,
2025-11-18T21:47:14.995054,24.74,61.07,49.24,0,0,0,
2025-11-18T21:47:15.506322,24.82,60.79,49.23,0,0,0,
2025-11-18T21:47:15.996463,24.75,61.09,49.23,0,0,0,
2025-11-18T21:47:16.507360,24.85,60.62,49.22,0,0,0,
2025-11-18T21:47:16.997868,24.76,61.04,49.22,0,0,0,
2025-11-18T21:47:17.508817,24.77,60.62,49.21,0,0,0,
2025-11-18T21:47:17.999256,24.67,60.85,49.21,0,0,0,
2025-11-18T21:47:18.510129,24.86,60.75,49.2,0,0,0,
2025-11-18T21:47:19.000477,24.66,60.91,49.2,0,0,0,
